name,score,release_date,region,platform,genres,themes,publishers
command & conquer,9.3,1995,Europe,PlayStation,strategy,sci-fi,nintendo
command & conquer,9.3,1995,North America,PlayStation,strategy,sci-fi,nintendo
command & conquer,9.3,1995,North America,PC,strategy,sci-fi,nintendo
command & conquer,9.3,1995,Europe,PC,strategy,sci-fi,nintendo
command & conquer,9.3,1995,North America,Nintendo 64,strategy,sci-fi,nintendo
command & conquer,9.3,1995,Europe,Nintendo 64,strategy,sci-fi,nintendo
command & conquer,9.3,1995,Japan,Saturn,strategy,sci-fi,nintendo
command & conquer,9.3,1995,North America,Saturn,strategy,sci-fi,nintendo
command & conquer,9.3,1995,Europe,Saturn,strategy,sci-fi,nintendo
command & conquer,9.3,1995,North America,Macintosh,strategy,sci-fi,nintendo
command & conquer,9.3,1995,South America,Saturn,strategy,sci-fi,nintendo
command & conquer,9.3,1995,South America,PC,strategy,sci-fi,nintendo
the dig,4.5,1995,North America,PC,adventure,,
the dig,4.5,1995,Europe,PC,adventure,,
the dig,4.5,1995,North America,Macintosh,adventure,,
mission critical,8.6,1995,North America,PC,adventure,,
mission critical,8.6,1995,Europe,PC,adventure,,
shannara,7.0,1995,North America,PC,adventure,,
shannara,7.0,1995,Europe,PC,adventure,,
screamer,7.9,1995,North America,PC,arcade,,
screamer,7.9,1995,North America,Macintosh,arcade,,
screamer,7.9,1995,Europe,PC,arcade,,
screamer,7.9,1995,North America,Linux,arcade,,
comix zone,6.6,1995,Japan,Genesis,action,,sega
comix zone,6.6,1995,North America,Genesis,action,,sega
comix zone,6.6,1995,Europe,Genesis,action,,sega
comix zone,6.6,1995,Australia,Genesis,action,,sega
comix zone,6.6,1995,South America,Genesis,action,,sega
comix zone,6.6,1995,North America,PC,action,,sega
comix zone,6.6,1995,Europe,Game Boy Advance,action,,sega
comix zone,6.6,1995,North America,Xbox 360,action,,sega
comix zone,6.6,1995,Japan,Xbox 360,action,,sega
comix zone,6.6,1995,Europe,Xbox 360,action,,sega
comix zone,6.6,1995,Australia,Xbox 360,action,,sega
comix zone,6.6,1995,Korea,Xbox 360,action,,sega
comix zone,6.6,1995,Europe,PlayStation 3,action,,sega
comix zone,6.6,1995,North America,PlayStation 3,action,,sega
comix zone,6.6,1995,Japan,PlayStation 3,action,,sega
comix zone,6.6,1995,Korea,PlayStation 3,action,,sega
comix zone,6.6,1995,Australia,PlayStation 3,action,,sega
comix zone,6.6,1995,North America,iOS (iPhone/iPad),action,,sega
comix zone,6.6,1995,North America,Linux,action,,sega
comix zone,6.6,1995,North America,Macintosh,action,,sega
quake,9.3,1996,North America,PC,shooter,sci-fi,sega
quake,9.3,1996,Europe,PC,shooter,sci-fi,sega
quake,9.3,1996,North America,Nintendo 64,shooter,sci-fi,sega
quake,9.3,1996,Europe,Nintendo 64,shooter,sci-fi,sega
quake,9.3,1996,North America,Saturn,shooter,sci-fi,sega
quake,9.3,1996,Europe,Saturn,shooter,sci-fi,sega
quake,9.3,1996,North America,Macintosh,shooter,sci-fi,sega
quake,9.3,1996,North America,Mobile,shooter,sci-fi,sega
quake,9.3,1996,South America,Zeebo,shooter,sci-fi,sega
quake,9.3,1996,South America,Saturn,shooter,sci-fi,sega
quake,9.3,1996,Europe,Amiga,shooter,sci-fi,sega
quake,9.3,1996,South America,PC,shooter,sci-fi,sega
red baron ii,7.1,1997,North America,PC,simulation,military,
red baron ii,7.1,1997,Europe,PC,simulation,military,
earthworm jim,7.1,1994,North America,PC,platformer,,sega
earthworm jim,7.1,1994,Europe,PC,platformer,,sega
earthworm jim,7.1,1994,North America,Game Boy,platformer,,sega
earthworm jim,7.1,1994,Europe,Game Boy,platformer,,sega
earthworm jim,7.1,1994,Europe,Game Boy Advance,platformer,,sega
earthworm jim,7.1,1994,North America,Game Boy Advance,platformer,,sega
earthworm jim,7.1,1994,North America,Genesis,platformer,,sega
earthworm jim,7.1,1994,Europe,Genesis,platformer,,sega
earthworm jim,7.1,1994,Australia,Genesis,platformer,,sega
earthworm jim,7.1,1994,Japan,Genesis,platformer,,sega
earthworm jim,7.1,1994,South America,Genesis,platformer,,sega
earthworm jim,7.1,1994,North America,GameGear,platformer,,sega
earthworm jim,7.1,1994,Europe,GameGear,platformer,,sega
earthworm jim,7.1,1994,Japan,Super Nintendo,platformer,,sega
earthworm jim,7.1,1994,North America,Super Nintendo,platformer,,sega
earthworm jim,7.1,1994,Europe,Super Nintendo,platformer,,sega
earthworm jim,7.1,1994,North America,PSP,platformer,,sega
earthworm jim,7.1,1994,North America,iOS (iPhone/iPad),platformer,,sega
earthworm jim,7.1,1994,North America,BlackBerry,platformer,,sega
earthworm jim,7.1,1994,Europe,DS,platformer,,sega
earthworm jim,7.1,1994,North America,DS,platformer,,sega
earthworm jim,7.1,1994,Japan,DS,platformer,,sega
earthworm jim,7.1,1994,South America,Sega Master System,platformer,,sega
earthworm jim,7.1,1994,Australia,PC,platformer,,sega
earthworm jim,7.1,1994,North America,Macintosh,platformer,,sega
earthworm jim,7.1,1994,North America,Linux,platformer,,sega
close combat,9.1,1996,North America,PC,strategy,historic,
close combat,9.1,1996,North America,Macintosh,strategy,historic,
outlaws,8.6,1997,North America,PC,shooter,historic,
outlaws,8.6,1997,Europe,PC,shooter,historic,
outlaws,8.6,1997,Europe,Commodore 64,shooter,historic,
outlaws,8.6,1997,North America,Commodore 64,shooter,historic,
diablo,9.6,1996,North America,PC,role-playing,,electronic arts
diablo,9.6,1996,Europe,PC,role-playing,,electronic arts
diablo,9.6,1996,Japan,PlayStation,role-playing,,electronic arts
diablo,9.6,1996,North America,PlayStation,role-playing,,electronic arts
diablo,9.6,1996,Europe,PlayStation,role-playing,,electronic arts
diablo,9.6,1996,North America,Macintosh,role-playing,,electronic arts
diablo,9.6,1996,North America,Game Boy,role-playing,,electronic arts
risk,8.2,1996,North America,PC,,,
risk,8.2,1996,Europe,PlayStation,,,
risk,8.2,1996,North America,PlayStation,,,
risk,8.2,1996,North America,Amiga,,,
risk,8.2,1996,North America,Macintosh,,,
risk,8.2,1996,North America,Genesis,,,
starcraft,9.1,1998,North America,PC,strategy,sci-fi,
starcraft,9.1,1998,Europe,PC,strategy,sci-fi,
starcraft,9.1,1998,North America,Macintosh,strategy,sci-fi,
starcraft,9.1,1998,South America,PC,strategy,sci-fi,
the curse of monkey island,9.0,1997,North America,PC,adventure,,
the curse of monkey island,9.0,1997,Europe,PC,adventure,,
the curse of monkey island,9.0,1997,South America,PC,adventure,,
the curse of monkey island,9.0,1997,North America,Macintosh,adventure,,
interstate '76,8.9,1997,North America,PC,simulation,,activision
nascar racing 2,9.2,1996,North America,PC,simulation,,
chronicles of the sword,4.2,1996,Europe,PlayStation,adventure,,
chronicles of the sword,4.2,1996,North America,PlayStation,adventure,,
chronicles of the sword,4.2,1996,North America,PC,adventure,,
chronicles of the sword,4.2,1996,Europe,PC,adventure,,
chronicles of the sword,4.2,1996,Australia,PC,adventure,,
falcon 4.0,7.9,1998,North America,PC,simulation,military,
falcon 4.0,7.9,1998,North America,Macintosh,simulation,military,
ultimate yahtzee,6.1,1996,North America,PC,,,
ultimate yahtzee,6.1,1996,Europe,PC,,,
rocket jockey,7.6,1996,North America,PC,action,,
rocket jockey,7.6,1996,North America,PlayStation,action,,
redneck rampage,7.4,1997,North America,PC,shooter,modern,
redneck rampage,7.4,1997,North America,Macintosh,shooter,modern,
redneck rampage,7.4,1997,Japan,PC,shooter,modern,
redneck rampage,7.4,1997,South America,PC,shooter,modern,
redneck rampage,7.4,1997,North America,Linux,shooter,modern,
man of war,4.5,1997,North America,PC,strategy,,
x-com: apocalypse,8.6,1997,North America,PC,strategy,sci-fi,
x-com: apocalypse,8.6,1997,Europe,PC,strategy,sci-fi,
a-10 cuba!,6.5,1996,North America,PC,simulation,military,activision
riven: the sequel to myst,7.8,1997,North America,PC,adventure,fantasy,sega
riven: the sequel to myst,7.8,1997,Europe,PC,adventure,fantasy,sega
riven: the sequel to myst,7.8,1997,North America,PlayStation,adventure,fantasy,sega
riven: the sequel to myst,7.8,1997,Europe,PlayStation,adventure,fantasy,sega
riven: the sequel to myst,7.8,1997,Japan,PlayStation,adventure,fantasy,sega
riven: the sequel to myst,7.8,1997,North America,Macintosh,adventure,fantasy,sega
riven: the sequel to myst,7.8,1997,Japan,Saturn,adventure,fantasy,sega
riven: the sequel to myst,7.8,1997,Europe,Saturn,adventure,fantasy,sega
riven: the sequel to myst,7.8,1997,North America,iOS (iPhone/iPad),adventure,fantasy,sega
riven: the sequel to myst,7.8,1997,South America,PC,adventure,fantasy,sega
riven: the sequel to myst,7.8,1997,Japan,PC,adventure,fantasy,sega
heavy gear,7.3,1997,North America,PC,simulation,sci-fi,activision
heavy gear,7.3,1997,Europe,PC,simulation,sci-fi,activision
unreal,8.4,1998,North America,PC,shooter,sci-fi,
unreal,8.4,1998,North America,Macintosh,shooter,sci-fi,
unreal,8.4,1998,North America,PlayStation,shooter,sci-fi,
unreal,8.4,1998,North America,Amiga,shooter,sci-fi,
hexen ii,7.3,1997,North America,PC,shooter,fantasy,activision
hexen ii,7.3,1997,North America,Macintosh,shooter,fantasy,activision
sin,7.7,1998,North America,PC,shooter,modern,activision
sin,7.7,1998,Europe,PC,shooter,modern,activision
sin,7.7,1998,Europe,Linux,shooter,modern,activision
3d lemmings,7.4,1995,North America,PC,puzzle,,
3d lemmings,7.4,1995,Europe,PlayStation,puzzle,,
3d lemmings,7.4,1995,Japan,PlayStation,puzzle,,
3d lemmings,7.4,1995,Australia,PlayStation,puzzle,,
3d lemmings,7.4,1995,Europe,Saturn,puzzle,,
3d lemmings,7.4,1995,Japan,Saturn,puzzle,,
flight unlimited ii,8.8,1997,North America,PC,simulation,,
flight unlimited ii,8.8,1997,Europe,PC,simulation,,
f/a-18 hornet 3.0,6.1,1997,North America,PC,simulation,military,
f/a-18 hornet 3.0,6.1,1997,North America,Macintosh,simulation,military,
tomb raider ii,8.2,1997,North America,PC,adventure,modern,square enix
tomb raider ii,8.2,1997,Europe,PC,adventure,modern,square enix
tomb raider ii,8.2,1997,Europe,PlayStation,adventure,modern,square enix
tomb raider ii,8.2,1997,Japan,PlayStation,adventure,modern,square enix
tomb raider ii,8.2,1997,North America,PlayStation,adventure,modern,square enix
tomb raider ii,8.2,1997,North America,Macintosh,adventure,modern,square enix
tomb raider ii,8.2,1997,North America,iOS (iPhone/iPad),adventure,modern,square enix
tomb raider ii,8.2,1997,North America,Android,adventure,modern,square enix
deathtrap dungeon,3.7,1998,North America,PC,adventure,fantasy,square enix
deathtrap dungeon,3.7,1998,Europe,PC,adventure,fantasy,square enix
deathtrap dungeon,3.7,1998,Australia,PC,adventure,fantasy,square enix
deathtrap dungeon,3.7,1998,Europe,PlayStation,adventure,fantasy,square enix
deathtrap dungeon,3.7,1998,North America,PlayStation,adventure,fantasy,square enix
might and magic vi: the mandate of heaven,9.1,1998,North America,PC,role-playing,,ubisoft
might and magic vi: the mandate of heaven,9.1,1998,Europe,PC,role-playing,,ubisoft
croc: legend of the gobbos,4.2,1997,North America,PC,platformer,,electronic arts
croc: legend of the gobbos,4.2,1997,Europe,PlayStation,platformer,,electronic arts
croc: legend of the gobbos,4.2,1997,North America,PlayStation,platformer,,electronic arts
croc: legend of the gobbos,4.2,1997,North America,Saturn,platformer,,electronic arts
croc: legend of the gobbos,4.2,1997,Europe,Saturn,platformer,,electronic arts
fighter squadron: the screamin' demons over europe,7.7,1999,North America,PC,simulation,military,activision
european air war,8.7,1998,North America,PC,simulation,military,
mechcommander,7.3,1998,North America,PC,strategy,,
m1 tank platoon ii,8.2,1998,North America,PC,simulation,military,
f-22 air dominance fighter,8.5,1997,North America,PC,simulation,military,
half-life,9.4,1998,North America,PC,shooter,sci-fi,
half-life,9.4,1998,Europe,PC,shooter,sci-fi,
half-life,9.4,1998,North America,Dreamcast,shooter,sci-fi,
half-life,9.4,1998,Europe,PlayStation 2,shooter,sci-fi,
half-life,9.4,1998,North America,PlayStation 2,shooter,sci-fi,
half-life,9.4,1998,North America,Linux,shooter,sci-fi,
half-life,9.4,1998,North America,Macintosh,shooter,sci-fi,
wing commander: prophecy,8.6,1997,North America,PC,simulation,sci-fi,electronic arts
wing commander: prophecy,8.6,1997,Europe,PC,simulation,sci-fi,electronic arts
wing commander: prophecy,8.6,1997,North America,Game Boy Advance,simulation,sci-fi,electronic arts
wing commander: prophecy,8.6,1997,Europe,Game Boy Advance,simulation,sci-fi,electronic arts
total annihilation,9.3,1997,North America,PC,strategy,sci-fi,
close combat: a bridge too far,9.1,1997,North America,PC,strategy,historic,
close combat: a bridge too far,9.1,1997,North America,Macintosh,strategy,historic,
close combat: a bridge too far,9.1,1997,Europe,PC,strategy,historic,
quest for glory v: dragon fire,7.4,1998,North America,PC,role-playing,,
quest for glory v: dragon fire,7.4,1998,Europe,PC,role-playing,,
quest for glory v: dragon fire,7.4,1998,North America,Macintosh,role-playing,,
oddworld: abe's oddysee,8.4,1997,North America,PC,platformer,,
oddworld: abe's oddysee,8.4,1997,Europe,PC,platformer,,
oddworld: abe's oddysee,8.4,1997,North America,PlayStation,platformer,,
oddworld: abe's oddysee,8.4,1997,Europe,PlayStation,platformer,,
oddworld: abe's oddysee,8.4,1997,Australia,PlayStation,platformer,,
oddworld: abe's oddysee,8.4,1997,South America,PC,platformer,,
microsoft flight simulator 98,7.9,1997,North America,PC,simulation,,
wargames,7.1,1998,North America,PC,strategy,,
wargames,7.1,1998,Europe,Commodore 64,strategy,,
wargames,7.1,1998,North America,Commodore 64,strategy,,
wargames,7.1,1998,North America,Colecovision,strategy,,
lords of magic,6.3,1997,North America,PC,strategy,,
lords of magic,6.3,1997,Europe,PC,strategy,,
jetfighter: full burn,6.0,1998,North America,PC,simulation,military,
chessmaster 5500,9.4,1997,North America,PC,,,
f/a-18 korea,8.7,1997,North America,PC,simulation,military,
worms 2,8.8,1997,North America,PC,strategy,fantasy,
worms 2,8.8,1997,Europe,PC,strategy,fantasy,
shanghai: dynasty,8.3,1997,North America,PC,puzzle,,activision
shanghai: dynasty,8.3,1997,North America,Macintosh,puzzle,,activision
shanghai: dynasty,8.3,1997,Japan,Dreamcast,puzzle,,activision
shanghai: dynasty,8.3,1997,Japan,PlayStation,puzzle,,activision
shanghai: dynasty,8.3,1997,Australia,PC,puzzle,,activision
grim fandango,9.3,1998,North America,PC,adventure,fantasy,
grim fandango,9.3,1998,Europe,PC,adventure,fantasy,
grand prix legends,8.9,1998,North America,PC,simulation,,
grand prix legends,8.9,1998,Europe,PC,simulation,,
sanitarium,8.2,1998,North America,PC,adventure,,
sanitarium,8.2,1998,Europe,PC,adventure,,
sanitarium,8.2,1998,North America,iOS (iPhone/iPad),adventure,,
sanitarium,8.2,1998,North America,Android,adventure,,
hoyle casino,8.2,1996,North America,PC,,,
hoyle casino,8.2,1996,North America,Game Boy Color,,,
hoyle casino,8.2,1996,North America,Dreamcast,,,
hoyle casino,8.2,1996,North America,Macintosh,,,
scud: industrial evolution,4.9,1997,North America,PC,shooter,,
ultima ix: ascension,6.4,1999,North America,PC,role-playing,,electronic arts
ultima ix: ascension,6.4,1999,Europe,PC,role-playing,,electronic arts
ultima ix: ascension,6.4,1999,South America,PC,role-playing,,electronic arts
ultima ix: ascension,6.4,1999,Japan,PC,role-playing,,electronic arts
x-com: interceptor,7.5,1998,North America,PC,simulation,sci-fi,
virus: the game,2.9,1997,North America,PC,action,,
star trek: starfleet command,7.5,1999,North America,PC,strategy,,
star trek: starfleet command,7.5,1999,Europe,PC,strategy,,
commandos: beyond the call of duty,6.6,1999,North America,PC,strategy,,
commandos: beyond the call of duty,6.6,1999,Europe,PC,strategy,,
star wars: shadows of the empire,7.1,1996,North America,PC,adventure,sci-fi,nintendo
star wars: shadows of the empire,7.1,1996,Europe,Nintendo 64,adventure,sci-fi,nintendo
star wars: shadows of the empire,7.1,1996,North America,Nintendo 64,adventure,sci-fi,nintendo
star wars: shadows of the empire,7.1,1996,Europe,PC,adventure,sci-fi,nintendo
star wars: shadows of the empire,7.1,1996,South America,Nintendo 64,adventure,sci-fi,nintendo
descent 3,9.0,1999,North America,PC,shooter,sci-fi,
descent 3,9.0,1999,Europe,PC,shooter,sci-fi,
descent 3,9.0,1999,North America,Macintosh,shooter,sci-fi,
descent 3,9.0,1999,North America,Linux,shooter,sci-fi,
